X,Depth,Resistivity,Conductivity
93.75,3.75,29.19,0.0343
96.25,3.75,29.12,0.0343
98.75,3.75,29.04,0.0344
101.25,3.75,30.09,0.0332
103.75,3.75,30.12,0.0332
106.25,3.75,30.26,0.0331
108.75,3.75,46.15,0.0217
111.25,3.75,45.08,0.0222
113.75,3.75,42.68,0.0234
116.25,3.75,40.44,0.0247
118.75,3.75,38.38,0.0261
121.25,3.75,33.72,0.0297
123.75,3.75,33.55,0.0298
126.25,3.75,33.56,0.0298
128.75,3.75,33.66,0.0297
131.25,3.75,33.64,0.0297
133.75,3.75,31.58,0.0317
136.25,3.75,29.53,0.0339
138.75,3.75,26.2,0.0382
141.25,3.75,25.22,0.0397
143.75,3.75,22.17,0.0451
146.25,3.75,21.35,0.0468
148.75,3.75,27.32,0.0366
151.25,3.75,31.22,0.032
153.75,3.75,12.51,0.0799
156.25,3.75,12.48,0.0801
158.75,3.75,41.2,0.0243
161.25,3.75,30.54,0.0327
163.75,3.75,26.74,0.0374
166.25,3.75,28.55,0.035
168.75,3.75,29.96,0.0334
171.25,3.75,31.79,0.0315
173.75,3.75,37.07,0.027
176.25,3.75,37.06,0.027
178.75,3.75,38.18,0.0262
181.25,3.75,38.26,0.0261
183.75,3.75,40.55,0.0247
186.25,3.75,40.93,0.0244
188.75,3.75,46.07,0.0217
191.25,3.75,46.28,0.0216
193.75,3.75,46.2,0.0216
196.25,3.75,44.21,0.0226
198.75,3.75,43.66,0.0229
201.25,3.75,43.71,0.0229
203.75,3.75,43.61,0.0229
206.25,3.75,40.68,0.0246
208.75,3.75,39.12,0.0256
211.25,3.75,37.28,0.0268
213.75,3.75,33.62,0.0297
216.25,3.75,33.67,0.0297
218.75,3.75,35.45,0.0282
221.25,3.75,35.72,0.028
223.75,3.75,35.71,0.028
226.25,3.75,35.5,0.0282
228.75,3.75,46.44,0.0215
231.25,3.75,47.53,0.021
233.75,3.75,30.95,0.0323
236.25,3.75,31,0.0323
238.75,3.75,54.04,0.0185
241.25,3.75,42.45,0.0236
243.75,3.75,37.75,0.0265
246.25,3.75,38.04,0.0263
248.75,3.75,38.12,0.0262
251.25,3.75,38.23,0.0262
253.75,3.75,38.26,0.0261
256.25,3.75,42.07,0.0238
258.75,3.75,42.93,0.0233
261.25,3.75,43.72,0.0229
263.75,3.75,44.1,0.0227
266.25,3.75,45.8,0.0218
268.75,3.75,46.15,0.0217
271.25,3.75,46.18,0.0217
273.75,3.75,47.53,0.021
276.25,3.75,51.82,0.0193
278.75,3.75,51.8,0.0193
