X,Depth,Resistivity,Conductivity
1728.75,1.25,25.33,0.0395
1731.25,1.25,31.27,0.032
1733.75,1.25,31.55,0.0317
1736.25,1.25,21.92,0.0456
1738.75,1.25,22.16,0.0451
1741.25,1.25,17.99,0.0556
1743.75,1.25,21.13,0.0473
1746.25,1.25,17.59,0.0569
1748.75,1.25,18.09,0.0553
1751.25,1.25,18.05,0.0554
1753.75,1.25,18.1,0.0552
1756.25,1.25,17.37,0.0576
1758.75,1.25,17.73,0.0564
1761.25,1.25,18.31,0.0546
1763.75,1.25,19.69,0.0508
1766.25,1.25,20.44,0.0489
1768.75,1.25,21.03,0.0476
1771.25,1.25,17.71,0.0565
1773.75,1.25,25.14,0.0398
1776.25,1.25,23.91,0.0418
1778.75,1.25,20.28,0.0493
1781.25,1.25,25.83,0.0387
1783.75,1.25,21.94,0.0456
1786.25,1.25,26.53,0.0377
1788.75,1.25,39,0.0256
1791.25,1.25,37.76,0.0265
1793.75,1.25,33.79,0.0296
1796.25,1.25,31.75,0.0315
1798.75,1.25,32.73,0.0305
1801.25,1.25,32.43,0.0308
1803.75,1.25,30.41,0.0329
1806.25,1.25,34.91,0.0286
1808.75,1.25,34.55,0.0289
1811.25,1.25,35.39,0.0283
1813.75,1.25,32.42,0.0308
1816.25,1.25,36.25,0.0276
1818.75,1.25,55.63,0.018
1821.25,1.25,36.32,0.0275
1823.75,1.25,36.56,0.0273
1826.25,1.25,37.63,0.0266
1828.75,1.25,37.65,0.0266
1831.25,1.25,28.2,0.0355
1833.75,1.25,28.69,0.0349
1836.25,1.25,31.26,0.032
1838.75,1.25,31.09,0.0322
1841.25,1.25,27.94,0.0358
1843.75,1.25,29.01,0.0345
1846.25,1.25,30.08,0.0332
1848.75,1.25,22.63,0.0442
1851.25,1.25,26.92,0.0371
1853.75,1.25,18.17,0.055
1856.25,1.25,18.42,0.0543
1858.75,1.25,18.63,0.0537
1861.25,1.25,18.47,0.0541
1863.75,1.25,18.11,0.0552
1866.25,1.25,20.18,0.0496
1868.75,1.25,20.24,0.0494
1871.25,1.25,18.86,0.053
1873.75,1.25,18.89,0.0529
1876.25,1.25,19.3,0.0518
1878.75,1.25,19.25,0.052
1881.25,1.25,19.39,0.0516
1883.75,1.25,19.25,0.0519
1886.25,1.25,20.62,0.0485
1888.75,1.25,20.12,0.0497
1891.25,1.25,21.65,0.0462
1893.75,1.25,21.6,0.0463
1896.25,1.25,21.75,0.046
1898.75,1.25,24.39,0.041
1901.25,1.25,21.69,0.0461
1903.75,1.25,22.18,0.0451
1906.25,1.25,24.65,0.0406
1908.75,1.25,24.49,0.0408
1911.25,1.25,23.74,0.0421
1913.75,1.25,36.27,0.0276
1916.25,1.25,28.64,0.0349
1918.75,1.25,32.62,0.0307
1921.25,1.25,30.31,0.033
1923.75,1.25,52.75,0.019
1926.25,1.25,35.05,0.0285
1928.75,1.25,34.27,0.0292
1931.25,1.25,34.01,0.0294
1933.75,1.25,34.01,0.0294
1936.25,1.25,31.74,0.0315
1938.75,1.25,25.99,0.0385
1941.25,1.25,26.01,0.0384
1943.75,1.25,26.4,0.0379
1946.25,1.25,49.88,0.02
1948.75,1.25,35.08,0.0285
1951.25,1.25,33.95,0.0295
1953.75,1.25,52.81,0.0189
1956.25,1.25,58.29,0.0172
1958.75,1.25,50.7,0.0197
1961.25,1.25,54.91,0.0182
1963.75,1.25,64.84,0.0154
1966.25,1.25,58.04,0.0172
1968.75,1.25,57.93,0.0173
1971.25,1.25,85.64,0.0117
1973.75,1.25,83.76,0.0119
1976.25,1.25,90.75,0.011
1978.75,1.25,67,0.0149
1981.25,1.25,71.54,0.014
1983.75,1.25,72.02,0.0139
1986.25,1.25,58.21,0.0172
1988.75,1.25,53.47,0.0187
1991.25,1.25,72.93,0.0137
1993.75,1.25,36.91,0.0271
1996.25,1.25,35.6,0.0281
1998.75,1.25,39.97,0.025
2001.25,1.25,20.6,0.0486
2003.75,1.25,53.35,0.0187
