X,Depth,Resistivity,Conductivity
156.25,6.25,40.7,0.0246
158.75,6.25,40.32,0.0248
161.25,6.25,39.33,0.0254
163.75,6.25,37.63,0.0266
166.25,6.25,36.74,0.0272
168.75,6.25,39.15,0.0255
171.25,6.25,43.21,0.0231
173.75,6.25,67.76,0.0148
176.25,6.25,67.74,0.0148
178.75,6.25,25.61,0.039
181.25,6.25,24.99,0.04
183.75,6.25,27.79,0.036
186.25,6.25,56.86,0.0176
188.75,6.25,58.92,0.017
191.25,6.25,57.04,0.0175
193.75,6.25,45.24,0.0221
196.25,6.25,42.36,0.0236
198.75,6.25,42.48,0.0235
201.25,6.25,43.25,0.0231
203.75,6.25,43.55,0.023
206.25,6.25,43.72,0.0229
208.75,6.25,43.86,0.0228
211.25,6.25,44.07,0.0227
213.75,6.25,46.14,0.0217
216.25,6.25,51.37,0.0195
218.75,6.25,54.36,0.0184
221.25,6.25,54.77,0.0183
223.75,6.25,54.77,0.0183
226.25,6.25,54.8,0.0182
228.75,6.25,54.83,0.0182
231.25,6.25,54.78,0.0183
233.75,6.25,54.63,0.0183
236.25,6.25,54.35,0.0184
238.75,6.25,54.01,0.0185
241.25,6.25,53.69,0.0186
243.75,6.25,53.57,0.0187
246.25,6.25,53.54,0.0187
248.75,6.25,53.5,0.0187
251.25,6.25,53.34,0.0187
253.75,6.25,53.08,0.0188
256.25,6.25,52.83,0.0189
258.75,6.25,52.46,0.0191
261.25,6.25,50.43,0.0198
263.75,6.25,49.31,0.0203
266.25,6.25,49.29,0.0203
268.75,6.25,49.43,0.0202
271.25,6.25,49.56,0.0202
273.75,6.25,49.61,0.0202
276.25,6.25,49.66,0.0201
278.75,6.25,49.89,0.02
281.25,6.25,51.78,0.0193
283.75,6.25,52.61,0.019
286.25,6.25,52.67,0.019
288.75,6.25,52.71,0.019
291.25,6.25,52.93,0.0189
293.75,6.25,52.97,0.0189
296.25,6.25,52.85,0.0189
298.75,6.25,52.69,0.019
301.25,6.25,52.69,0.019
303.75,6.25,52.65,0.019
306.25,6.25,52.52,0.019
308.75,6.25,52.29,0.0191
311.25,6.25,51.19,0.0195
