X,Elevation,Resistivity,Conductivity
362.48,215.65,65.94,0.0152
367.48,215.65,63.96,0.0156
372.48,215.65,62.98,0.0159
377.48,215.65,62.91,0.0159
382.48,215.65,62.92,0.0159
387.48,215.65,63.07,0.0159
392.48,215.65,63.76,0.0157
397.48,215.65,66,0.0152
402.48,215.62,70.79,0.0141
407.48,215.55,75.55,0.0132
412.48,215.47,77.72,0.0129
417.48,215.4,78.26,0.0128
422.48,215.32,78.54,0.0127
427.48,215.24,78.82,0.0127
432.48,215.17,79.03,0.0127
437.48,215.09,79.23,0.0126
442.48,215.01,79.44,0.0126
447.48,214.94,79.57,0.0126
452.48,214.86,79.6,0.0126
457.48,214.78,79.49,0.0126
462.48,214.71,78.47,0.0127
467.48,214.63,77.87,0.0128
472.48,214.55,76.95,0.013
477.48,214.48,75.18,0.0133
482.48,214.4,73.34,0.0136
487.48,214.33,72.7,0.0138
492.48,214.25,72.32,0.0138
497.48,214.18,71.84,0.0139
502.48,214.17,71.17,0.0141
507.48,214.2,70.83,0.0141
512.48,214.23,70.55,0.0142
517.48,214.26,69.13,0.0145
522.48,214.29,69.07,0.0145
527.48,214.32,69.53,0.0144
532.48,214.35,70.01,0.0143
537.48,214.38,70.43,0.0142
542.48,214.41,70.65,0.0142
547.48,214.44,70.87,0.0141
552.48,214.47,71.09,0.0141
557.48,214.5,71.48,0.014
562.48,214.53,71.93,0.0139
567.48,214.56,72.46,0.0138
572.48,214.59,76.42,0.0131
577.48,214.62,79.97,0.0125
582.48,214.65,81.45,0.0123
587.48,214.68,81.71,0.0122
592.48,214.71,81.94,0.0122
597.48,214.74,82.24,0.0122
602.48,214.76,82.56,0.0121
607.48,214.77,82.86,0.0121
612.48,214.79,83.19,0.012
617.48,214.8,83.45,0.012
622.48,214.82,83.64,0.012
627.48,214.83,83.83,0.0119
632.48,214.85,83.97,0.0119
637.48,214.86,84.07,0.0119
642.48,214.88,84.17,0.0119
647.48,214.89,84.21,0.0119
652.48,214.91,84.19,0.0119
657.48,214.92,84.09,0.0119
662.48,214.94,83.91,0.0119
667.48,214.95,81.51,0.0123
672.48,214.97,80.29,0.0125
677.48,214.98,79.11,0.0126
682.48,215,76.66,0.013
687.48,215.01,75.48,0.0132
692.48,215.03,74.56,0.0134
697.48,215.04,73.36,0.0136
702.48,215.06,71.34,0.014
707.48,215.07,70.53,0.0142
712.48,215.09,69.04,0.0145
717.48,215.1,68.76,0.0145
722.48,215.12,68.53,0.0146
727.48,215.13,68.31,0.0146
732.48,215.15,68,0.0147
737.48,215.16,66.55,0.015
742.48,215.18,66.06,0.0151
747.48,215.19,64.43,0.0155
752.48,215.21,63.48,0.0158
757.48,215.22,60.47,0.0165
762.48,215.24,58.33,0.0171
769.98,215.26,55.02,0.0182
777.48,215.28,52.42,0.0191
27.48,214.33,58.6,0.0171
